Time,Throughput,RTT,Loss
27616,12032,,
27617,12032,,
27618,12032,,
27619,12032,,
27620,12032,,
27621,12032,,
27622,12032,,
27623,12032,,
27624,12032,,
27625,12032,,
27626,12032,,
27627,12032,,
27628,12032,,
27629,12032,,
27630,12032,,
27631,12032,,
27632,12032,,
27633,12032,,
27634,12032,,
27635,12032,,
27636,12032,,
27637,12032,,
27638,12032,,
27639,12032,,
27640,12032,,
27641,12032,,
27642,12032,,
27643,12032,,
27644,12032,,
27645,12032,,
27646,12032,,
27647,12032,,
27648,12032,,
27649,12032,,
27650,12032,,
27651,12032,,
27652,12032,,
27653,12032,,
27654,12032,,
27655,12032,,
27656,12032,,
27657,12032,,
27658,12032,,
27659,12032,,
27660,12032,,
27661,12032,,
27662,12032,,
27663,12032,,
27664,12032,,
27665,12032,,
27666,12032,,
27667,12032,,
27668,12032,,
27669,12032,,
27670,12032,,
27671,12032,,
27672,12032,,
27673,12032,,
27674,12032,,
27675,12032,,
27676,12032,,
27677,12032,,
27678,12032,,
27679,12032,,
27680,12032,,
27681,12032,,
27682,12032,,
27683,12032,,
27684,12032,,
27685,12032,,
27686,12032,,
27687,12032,,
27688,12032,,
27689,12032,,
27690,12032,,
27691,12032,,
27692,12032,,
27693,12032,,
27694,12032,,
27695,12032,,
27696,12032,,
27697,12032,,
27698,12032,,
27699,12032,,
27700,12032,,
27701,12032,,
27702,12032,,
27703,12032,,
27704,12032,,
27705,12032,,
27706,12032,,
27707,12032,,
27708,12032,,
27709,12032,,
27710,12032,,
27711,12032,,
27712,12032,,
27713,12032,,
27714,12032,,
27715,12032,,
27716,12032,,
27717,12032,,
27718,12032,,
27719,12032,,
27720,12032,,
27721,12032,,
27722,12032,,
27723,12032,,
27724,12032,,
27725,12032,,
27726,12032,,
27727,12032,,
27728,12032,,
27729,12032,,
27730,12032,,
27731,12032,,
27732,12032,,
27733,12032,,
27734,12032,,
27735,12032,,
27736,12032,,
27737,12032,,
27738,12032,,
27739,12032,,
27740,12032,,
27741,12032,,
27742,12032,,
27743,12032,,
27744,12032,,
27745,12032,,
27746,12032,,
27747,12032,,
27748,12032,,
27749,12032,,
27750,12032,,
27751,12032,,
27752,12032,,
27753,12032,,
27754,12032,,
27755,12032,,
27756,12032,,
27757,12032,,
27758,12032,,
27759,12032,,
27760,12032,,
27761,12032,,
27762,12032,,
27763,12032,,
27764,12032,,
27765,12032,,
27766,12032,,
27767,12032,,
27768,12032,,
27769,12032,,
27770,12032,,
27771,12032,,
27772,12032,,
27773,12032,,
27774,12032,,
27775,12032,,
27776,12032,,
27777,12032,,
27778,12032,,
27779,12032,,
27780,12032,,
27781,12032,,
27782,12032,,
27783,12032,,
27784,12032,,
27785,12032,,
27786,12032,,
27787,12032,,
27788,12032,,
27789,12032,,
27790,12032,,
27791,12032,,
27792,12032,,
27793,12032,,
27794,12032,,
27795,12032,,
27796,12032,,
27797,12032,,
27798,12032,,
27799,12032,,
27800,12032,,
27801,12032,,
27802,12032,,
27803,12032,,
27804,12032,,
27805,12032,,
27806,12032,,
27807,12032,,
27808,12032,,
27809,12032,,
27810,12032,,
27811,12032,,
27812,12032,,
27813,12032,,
27814,12032,,
27815,12032,,
27816,12032,,
27817,12032,,
27818,12032,,
27819,12032,,
27820,12032,,
27821,12032,,
27822,12032,,
27823,12032,,
27824,12032,,
27825,12032,,
27826,12032,,
27827,12032,,
27828,12032,,
27829,12032,,
27830,12032,,
27831,12032,,
27832,12032,,
27833,12032,,
27834,12032,,
27835,12032,,
27836,12032,,
27837,12032,,
27838,12032,,
27839,12032,,
27840,12032,,
27841,12032,,
27842,12032,,
27843,12032,,
27844,12032,,
27845,12032,,
27846,12032,,
27847,12032,,
27848,12032,,
27849,12032,,
27850,12032,,
27851,12032,,
27852,12032,,
27853,12032,,
27854,12032,,
27855,12032,,
27856,12032,,
27857,12032,,
27858,12032,,
27859,12032,,
27860,12032,,
27861,12032,,
27862,12032,,
27863,12032,,
27864,12032,,
27865,12032,,
27866,12032,,
27867,12032,,
27868,12032,,
27869,12032,,
27870,12032,,
27871,12032,,
27872,12032,,
27873,12032,,
27874,12032,,
27875,12032,,
27876,12032,,
27877,12032,,
27878,12032,,
27879,12032,,
27880,12032,,
27881,12032,,
27882,12032,,
27883,12032,,
27884,12032,,
27885,12032,,
27886,12032,,
27887,12032,,
27888,12032,,
27889,12032,,
27890,12032,,
27891,12032,,
27892,12032,,
27893,12032,,
27894,12032,,
27895,12032,,
27896,12032,,
27897,12032,,
27898,12032,,
27899,12032,,
27900,12032,,
27901,12032,,
27902,12032,,
27903,12032,,
27904,12032,,
27905,12032,,
27906,12032,,
27907,12032,,
27908,12032,,
27909,12032,,
27910,12032,,
27911,12032,,
27912,12032,,
27913,12032,,
27914,12032,,
27915,12032,,
27916,12032,,
27917,12032,,
27918,12032,,
27919,12032,,
27920,12032,,
27921,12032,,
27922,12032,,
27923,12032,,
27924,12032,,
27925,12032,,
27926,12032,,
27927,12032,,
27928,12032,,
27929,12032,,
27930,12032,,
27931,12032,,
27932,12032,,
27933,12032,,
27934,12032,,
27935,12032,,
27936,12032,,
27937,12032,,
27938,12032,,
27939,12032,,
27940,12032,,
27941,12032,,
27942,12032,,
27943,12032,,
27944,12032,,
27945,12032,,
27946,12032,,
27947,12032,,
27948,12032,,
27949,12032,,
27950,12032,,
27951,12032,,
27952,12032,,
27953,12032,,
27954,12032,,
27955,12032,,
27956,12032,,
27957,12032,,
27958,12032,,
27959,12032,,
27960,12032,,
27961,12032,,
27962,12032,,
27963,12032,,
27964,12032,,
27965,12032,,
27966,12032,,
27967,12032,,
27968,12032,,
27969,12032,,
27970,12032,,
27971,12032,,
27972,12032,,
27973,12032,,
27974,12032,,
27975,12032,,
27976,12032,,
27977,12032,,
27978,12032,,
27979,12032,,
27980,12032,,
27981,12032,,
27982,12032,,
27983,12032,,
27984,12032,,
27985,12032,,
27986,12032,,
27987,12032,,
27988,12032,,
27989,12032,,
27990,12032,,
27991,12032,,
27992,12032,,
27993,12032,,
27994,12032,,
27995,12032,,
27996,12032,,
27997,12032,,
27998,12032,,
27999,12032,,
28000,12032,,
28001,12032,,
28002,12032,,
28003,12032,,
28004,12032,,
28005,12032,,
28006,12032,,
28007,12032,,
28008,12032,,
28009,12032,,
28010,12032,,
28011,12032,,
28012,12032,,
28013,12032,,
28014,12032,,
28015,12032,,
28016,12032,,
28017,12032,,
28018,12032,,
28019,12032,,
28020,12032,,
28021,12032,,
28022,12032,,
28023,12032,,
28024,12032,,
28025,12032,,
28026,12032,,
28027,12032,,
28028,12032,,
28029,12032,,
28030,12032,,
28031,12032,,
28032,12032,,
28033,12032,,
28034,12032,,
28035,12032,,
28036,12032,,
28037,12032,,
28038,12032,,
28039,12032,,
28040,12032,,
28041,12032,,
28042,12032,,
28043,12032,,
28044,12032,,
28045,12032,,
28046,12032,,
28047,12032,,
28048,12032,,
28049,12032,,
28050,12032,,
28051,12032,,
28052,12032,,
28053,12032,,
28054,12032,,
28055,12032,,
28056,12032,,
28057,12032,,
28058,12032,,
28059,12032,,
28060,12032,,
28061,12032,,
28062,12032,,
28063,12032,,
28064,12032,,
28065,12032,,
28066,12032,,
28067,12032,,
28068,12032,,
28069,12032,,
28070,12032,,
28071,12032,,
28072,12032,,
28073,12032,,
28074,12032,,
28075,12032,,
28076,12032,,
28077,12032,,
28078,12032,,
28079,12032,,
28080,12032,,
28081,12032,,
28082,12032,,
28083,12032,,
28084,12032,,
28085,12032,,
28086,12032,,
28087,12032,,
28088,12032,,
28089,12032,,
28090,12032,,
28091,12032,,
28092,12032,,
28093,12032,,
28094,12032,,
28095,12032,,
28096,12032,,
28097,12032,,
28098,12032,,
28099,12032,,
28100,12032,,
28101,12032,,
28102,12032,,
28103,12032,,
28104,12032,,
28105,12032,,
28106,12032,,
28107,12032,,
28108,12032,,
28109,12032,,
28110,12032,,
28111,12032,,
28112,12032,,
28113,12032,,
28114,12032,,
28115,12032,,
28116,12032,,
28117,12032,,
28118,12032,,
28119,12032,,
28120,12032,,
28121,12032,,
28122,12032,,
28123,12032,,
28124,12032,,
28125,12032,,
28126,12032,,
28127,12032,,
28128,12032,,
28129,12032,,
28130,12032,,
28131,12032,,
28132,12032,,
28133,12032,,
28134,12032,,
28135,12032,,
28136,12032,,
28137,12032,,
28138,12032,,
28139,12032,,
28140,12032,,
28141,12032,,
28142,12032,,
28143,12032,,
28144,12032,,
28145,12032,,
28146,12032,,
28147,12032,,
28148,12032,,
28149,12032,,
28150,12032,,
28151,12032,,
28152,12032,,
28153,12032,,
28154,12032,,
28155,12032,,
28156,12032,,
28157,12032,,
28158,12032,,
28159,12032,,
28160,12032,,
28161,12032,,
28162,12032,,
28163,12032,,
28164,12032,,
28165,12032,,
28166,12032,,
28167,12032,,
28168,12032,,
28169,12032,,
28170,12032,,
28171,12032,,
28172,12032,,
28173,12032,,
28174,12032,,
28175,12032,,
28176,12032,,
28177,12032,,
28178,12032,,
28179,12032,,
28180,12032,,
28181,12032,,
28182,12032,,
28183,12032,,
28184,12032,,
28185,12032,,
28186,12032,,
28187,12032,,
28188,12032,,
28189,12032,,
28190,12032,,
28191,12032,,
28192,12032,,
28193,12032,,
28194,12032,,
28195,12032,,
28196,12032,,
28197,12032,,
28198,12032,,
28199,12032,,
28200,12032,,
28201,12032,,
28202,12032,,
28203,12032,,
28204,12032,,
28205,12032,,
28206,12032,,
28207,12032,,
28208,12032,,
28209,12032,,
28210,12032,,
28211,12032,,
28212,12032,,
28213,12032,,
28214,12032,,
28215,12032,,
28216,12032,,
28217,12032,,
28218,12032,,
28219,12032,,
28220,12032,,
28221,12032,,
28222,12032,,
28223,12032,,
28224,12032,,
28225,12032,,
28226,12032,,
28227,12032,,
28228,12032,,
28229,12032,,
28230,12032,,
28231,12032,,
28232,12032,,
28233,12032,,
28234,12032,,
28235,12032,,
28236,12032,,
28237,12032,,
28238,12032,,
28239,12032,,
28240,12032,,
28241,12032,,
28242,12032,,
28243,12032,,
28244,12032,,
28245,12032,,
28246,12032,,
28247,12032,,
28248,12032,,
28249,12032,,
28250,12032,,
28251,12032,,
28252,12032,,
28253,12032,,
28254,12032,,
28255,12032,,
28256,12032,,
28257,12032,,
28258,12032,,
28259,12032,,
28260,12032,,
28261,12032,,
28262,12032,,
28263,12032,,
28264,12032,,
28265,12032,,
28266,12032,,
28267,12032,,
28268,12032,,
28269,12032,,
28270,12032,,
28271,12032,,
28272,12032,,
28273,12032,,
28274,12032,,
28275,12032,,
28276,12032,,
28277,12032,,
28278,12032,,
28279,12032,,
28280,12032,,
28281,12032,,
28282,12032,,
28283,12032,,
28284,12032,,
28285,12032,,
28286,12032,,
28287,12032,,
28288,12032,,
28289,12032,,
28290,12032,,
28291,12032,,
28292,12032,,
28293,12032,,
28294,12032,,
28295,12032,,
28296,12032,,
28297,12032,,
28298,12032,,
28299,12032,,
28300,12032,,
28301,12032,,
28302,12032,,
28303,12032,,
28304,12032,,
28305,12032,,
28306,12032,,
28307,12032,,
28308,12032,,
28309,12032,,
28310,12032,,
28311,12032,,
28312,12032,,
28313,12032,,
28314,12032,,
28315,12032,,
28316,12032,,
28317,12032,,
28318,12032,,
28319,12032,,
28320,12032,,
28321,12032,,
28322,12032,,
28323,12032,,
28324,12032,,
28325,12032,,
28326,12032,,
28327,12032,,
28328,12032,,
28329,12032,,
28330,12032,,
28331,12032,,
28332,12032,,
28333,12032,,
28334,12032,,
28335,12032,,
28336,12032,,
28337,12032,,
28338,12032,,
28339,12032,,
28340,12032,,
28341,12032,,
28342,12032,,
28343,12032,,
28344,12032,,
28345,12032,,
28346,12032,,
28347,12032,,
28348,12032,,
28349,12032,,
28350,12032,,
28351,12032,,
28352,12032,,
28353,12032,,
28354,12032,,
28355,12032,,
28356,12032,,
28357,12032,,
28358,12032,,
28359,12032,,
28360,12032,,
28361,12032,,
28362,12032,,
28363,12032,,
28364,12032,,
28365,12032,,
28366,12032,,
28367,12032,,
28368,12032,,
28369,12032,,
28370,12032,,
28371,12032,,
28372,12032,,
28373,12032,,
28374,12032,,
28375,12032,,
28376,12032,,
28377,12032,,
28378,12032,,
28379,12032,,
28380,12032,,
28381,12032,,
28382,12032,,
28383,12032,,
28384,12032,,
28385,12032,,
28386,12032,,
28387,12032,,
28388,12032,,
28389,12032,,
28390,12032,,
28391,12032,,
28392,12032,,
28393,12032,,
28394,12032,,
28395,12032,,
28396,12032,,
28397,12032,,
28398,12032,,
28399,12032,,
28400,12032,,
28401,12032,,
28402,12032,,
28403,12032,,
28404,12032,,
28405,12032,,
28406,12032,,
28407,12032,,
28408,12032,,
28409,12032,,
28410,12032,,
28411,12032,,
28412,12032,,
28413,12032,,
28414,12032,,
28415,12032,,
28416,12032,,
28417,12032,,
28418,12032,,
28419,12032,,
28420,12032,,
28421,12032,,
28422,12032,,
28423,12032,,
28424,12032,,
28425,12032,,
28426,12032,,
28427,12032,,
28428,12032,,
28429,12032,,
28430,12032,,
28431,12032,,
28432,12032,,
28433,12032,,
28434,12032,,
28435,12032,,
28436,12032,,
28437,12032,,
28438,12032,,
28439,12032,,
28440,12032,,
28441,12032,,
28442,12032,,
28443,12032,,
28444,12032,,
28445,12032,,
28446,12032,,
28447,12032,,
28448,12032,,
28449,12032,,
28450,12032,,
28451,12032,,
28452,12032,,
28453,12032,,
28454,12032,,
28455,12032,,
28456,12032,,
28457,12032,,
28458,12032,,
28459,12032,,
28460,12032,,
28461,12032,,
28462,12032,,
28463,12032,,
28464,12032,,
28465,12032,,
28466,12032,,
28467,12032,,
28468,12032,,
28469,12032,,
28470,12032,,
28471,12032,,
28472,12032,,
28473,12032,,
28474,12032,,
28475,12032,,
28476,12032,,
28477,12032,,
28478,12032,,
28479,12032,,
28480,12032,,
28481,12032,,
28482,12032,,
28483,12032,,
28484,12032,,
28485,12032,,
28486,12032,,
28487,12032,,
28488,12032,,
28489,12032,,
28490,12032,,
28491,12032,,
28492,12032,,
28493,12032,,
28494,12032,,
28495,12032,,
28496,12032,,
28497,12032,,
28498,12032,,
28499,12032,,
28500,12032,,
28501,12032,,
28502,12032,,
28503,12032,,
28504,12032,,
28505,12032,,
28506,12032,,
28507,12032,,
28508,12032,,
28509,12032,,
28510,12032,,
28511,12032,,
28512,12032,,
28513,12032,,
28514,12032,,
28515,12032,,
28516,12032,,
28517,12032,,
28518,12032,,
28519,12032,,
28520,12032,,
28521,12032,,
28522,12032,,
28523,12032,,
28524,12032,,
28525,12032,,
28526,12032,,
28527,12032,,
28528,12032,,
28529,12032,,
28530,12032,,
28531,12032,,
28532,12032,,
28533,12032,,
28534,12032,,
28535,12032,,
28536,12032,,
28537,12032,,
28538,12032,,
28539,12032,,
28540,12032,,
28541,12032,,
28542,12032,,
28543,12032,,
28544,12032,,
28545,12032,,
28546,12032,,
28547,12032,,
28548,12032,,
28549,12032,,
28550,12032,,
28551,12032,,
28552,12032,,
28553,12032,,
28554,12032,,
28555,12032,,
28556,12032,,
28557,12032,,
28558,12032,,
28559,12032,,
28560,12032,,
28561,12032,,
28562,12032,,
28563,12032,,
28564,12032,,
28565,12032,,
28566,12032,,
28567,12032,,
28568,12032,,
28569,12032,,
28570,12032,,
28571,12032,,
28572,12032,,
28573,12032,,
28574,12032,,
28575,12032,,
28576,12032,,
28577,12032,,
28578,12032,,
28579,12032,,
28580,12032,,
28581,12032,,
28582,12032,,
28583,12032,,
28584,12032,,
28585,12032,,
28586,12032,,
28587,12032,,
28588,12032,,
28589,12032,,
28590,12032,,
28591,12032,,
28592,12032,,
28593,12032,,
28594,12032,,
28595,12032,,
28596,12032,,
28597,12032,,
28598,12032,,
28599,12032,,
28600,12032,,
28601,12032,,
28602,12032,,
28603,12032,,
28604,12032,,
28605,12032,,
28606,12032,,
28607,12032,,
28608,12032,,
28609,12032,,
28610,12032,,
28611,12032,,
28612,12032,,
28613,12032,,
28614,12032,,
28615,12032,,
28616,12032,,
28617,12032,,
28618,12032,,
28619,12032,,
28620,12032,,
28621,12032,,
28622,12032,,
28623,12032,,
28624,12032,,
28625,12032,,
28626,12032,,
28627,12032,,
28628,12032,,
28629,12032,,
28630,12032,,
28631,12032,,
28632,12032,,
28633,12032,,
28634,12032,,
28635,12032,,
28636,12032,,
28637,12032,,
28638,12032,,
28639,12032,,
28640,12032,,
28641,12032,,
28642,12032,,
28643,12032,,
28644,12032,,
28645,12032,,
28646,12032,,
28647,12032,,
28648,12032,,
28649,12032,,
28650,12032,,
28651,12032,,
28652,12032,,
28653,12032,,
28654,12032,,
28655,12032,,
28656,12032,,
28657,12032,,
28658,12032,,
28659,12032,,
28660,12032,,
28661,12032,,
28662,12032,,
28663,12032,,
28664,12032,,
28665,12032,,
28666,12032,,
28667,12032,,
28668,12032,,
28669,12032,,
28670,12032,,
28671,12032,,
28672,12032,,
28673,12032,,
28674,12032,,
28675,12032,,
28676,12032,,
28677,12032,,
28678,12032,,
28679,12032,,
28680,12032,,
28681,12032,,
28682,12032,,
28683,12032,,
28684,12032,,
28685,12032,,
28686,12032,,
28687,12032,,
28688,12032,,
28689,12032,,
28690,12032,,
28691,12032,,
28692,12032,,
28693,12032,,
28694,12032,,
28695,12032,,
28696,12032,,
28697,12032,,
28698,12032,,
28699,12032,,
28700,12032,,
28701,12032,,
28702,12032,,
28703,12032,,
28704,12032,,
28705,12032,,
28706,12032,,
28707,12032,,
28708,12032,,
28709,12032,,
28710,12032,,
28711,12032,,
28712,12032,,
28713,12032,,
28714,12032,,
28715,12032,,
28716,12032,,
28717,12032,,
28718,12032,,
28719,12032,,
28720,12032,,
28721,12032,,
28722,12032,,
28723,12032,,
28724,12032,,
28725,12032,,
28726,12032,,
28727,12032,,
28728,12032,,
28729,12032,,
28730,12032,,
28731,12032,,
28732,12032,,
28733,12032,,
28734,12032,,
28735,12032,,
28736,12032,,
28737,12032,,
28738,12032,,
28739,12032,,
28740,12032,,
28741,12032,,
28742,12032,,
28743,12032,,
28744,12032,,
28745,12032,,
28746,12032,,
28747,12032,,
28748,12032,,
28749,12032,,
28750,12032,,
28751,12032,,
28752,12032,,
28753,12032,,
28754,12032,,
28755,12032,,
28756,12032,,
28757,12032,,
28758,12032,,
28759,12032,,
28760,12032,,
28761,12032,,
28762,12032,,
28763,12032,,
28764,12032,,
28765,12032,,
28766,12032,,
28767,12032,,
28768,12032,,
28769,12032,,
28770,12032,,
28771,12032,,
28772,12032,,
28773,12032,,
28774,12032,,
28775,12032,,
28776,12032,,
28777,12032,,
28778,12032,,
28779,12032,,
28780,12032,,
28781,12032,,
28782,12032,,
28783,12032,,
28784,12032,,
28785,12032,,
28786,12032,,
28787,12032,,
28788,12032,,
28789,12032,,
28790,12032,,
28791,12032,,
28792,12032,,
28793,12032,,
28794,12032,,
28795,12032,,
28796,12032,,
28797,12032,,
28798,12032,,
28799,12032,,
28800,12032,,
28801,12032,,
28802,12032,,
28803,12032,,
28804,12032,,
28805,12032,,
28806,12032,,
28807,12032,,
28808,12032,,
28809,12032,,
28810,12032,,
28811,12032,,
28812,12032,,
28813,12032,,
28814,12032,,
28815,12032,,
28816,12032,,
28817,12032,,
28818,12032,,
28819,12032,,
28820,12032,,
28821,12032,,
28822,12032,,
28823,12032,,
28824,12032,,
28825,12032,,
28826,12032,,
28827,12032,,
28828,12032,,
28829,12032,,
28830,12032,,
28831,12032,,
28832,12032,,
28833,12032,,
28834,12032,,
28835,12032,,
28836,12032,,
28837,12032,,
28838,12032,,
28839,12032,,
28840,12032,,
28841,12032,,
28842,12032,,
28843,12032,,
28844,12032,,
28845,12032,,
28846,12032,,
28847,12032,,
28848,12032,,
28849,12032,,
28850,12032,,
28851,12032,,
28852,12032,,
28853,12032,,
28854,12032,,
28855,12032,,
28856,12032,,
28857,12032,,
28858,12032,,
28859,12032,,
28860,12032,,
28861,12032,,
28862,12032,,
28863,12032,,
28864,12032,,
28865,12032,,
28866,12032,,
28867,12032,,
28868,12032,,
28869,12032,,
28870,12032,,
28871,12032,,
28872,12032,,
28873,12032,,
28874,12032,,
28875,12032,,
28876,12032,,
28877,12032,,
28878,12032,,
28879,12032,,
28880,12032,,
28881,12032,,
28882,12032,,
28883,12032,,
28884,12032,,
28885,12032,,
28886,12032,,
28887,12032,,
28888,12032,,
28889,12032,,
28890,12032,,
28891,12032,,
28892,12032,,
28893,12032,,
28894,12032,,
28895,12032,,
28896,12032,,
28897,12032,,
28898,12032,,
28899,12032,,
28900,12032,,
28901,12032,,
28902,12032,,
28903,12032,,
28904,12032,,
28905,12032,,
28906,12032,,
28907,12032,,
28908,12032,,
28909,12032,,
28910,12032,,
28911,12032,,
28912,12032,,
28913,12032,,
28914,12032,,
28915,12032,,
28916,12032,,
28917,12032,,
28918,12032,,
28919,12032,,
28920,12032,,
28921,12032,,
28922,12032,,
28923,12032,,
28924,12032,,
28925,12032,,
28926,12032,,
28927,12032,,
28928,12032,,
28929,12032,,
28930,12032,,
28931,12032,,
28932,12032,,
28933,12032,,
28934,12032,,
28935,12032,,
28936,12032,,
28937,12032,,
28938,12032,,
28939,12032,,
28940,12032,,
28941,12032,,
28942,12032,,
28943,12032,,
28944,12032,,
28945,12032,,
28946,12032,,
28947,12032,,
28948,12032,,
28949,12032,,
28950,12032,,
28951,12032,,
28952,12032,,
28953,12032,,
28954,12032,,
28955,12032,,
28956,12032,,
28957,12032,,
28958,12032,,
28959,12032,,
28960,12032,,
28961,12032,,
28962,12032,,
28963,12032,,
28964,12032,,
28965,12032,,
28966,12032,,
28967,12032,,
28968,12032,,
28969,12032,,
28970,12032,,
28971,12032,,
28972,12032,,
28973,12032,,
28974,12032,,
28975,12032,,
28976,12032,,
28977,12032,,
28978,12032,,
28979,12032,,
28980,12032,,
28981,12032,,
28982,12032,,
28983,12032,,
28984,12032,,
28985,12032,,
28986,12032,,
28987,12032,,
28988,12032,,
28989,12032,,
28990,12032,,
28991,12032,,
28992,12032,,
28993,12032,,
28994,12032,,
28995,12032,,
28996,12032,,
28997,12032,,
28998,12032,,
28999,12032,,
29000,12032,,
29001,12032,,
29002,12032,,
29003,12032,,
29004,12032,,
29005,12032,,
29006,12032,,
29007,12032,,
29008,12032,,
29009,12032,,
29010,12032,,
29011,12032,,
29012,12032,,
29013,12032,,
29014,12032,,
29015,12032,,
29016,12032,,
29017,12032,,
29018,12032,,
29019,12032,,
29020,12032,,
29021,12032,,
29022,12032,,
29023,12032,,
29024,12032,,
29025,12032,,
29026,12032,,
29027,12032,,
29028,12032,,
29029,12032,,
29030,12032,,
29031,12032,,
29032,12032,,
29033,12032,,
29034,12032,,
29035,12032,,
29036,12032,,
29037,12032,,
29038,12032,,
29039,12032,,
29040,12032,,
29041,12032,,
29042,12032,,
29043,12032,,
29044,12032,,
29045,12032,,
29046,12032,,
29047,12032,,
29048,12032,,
29049,12032,,
29050,12032,,
29051,12032,,
29052,12032,,
29053,12032,,
29054,12032,,
29055,12032,,
29056,12032,,
29057,12032,,
29058,12032,,
29059,12032,,
29060,12032,,
29061,12032,,
29062,12032,,
29063,12032,,
29064,12032,,
29065,12032,,
29066,12032,,
29067,12032,,
29068,12032,,
29069,12032,,
29070,12032,,
29071,12032,,
29072,12032,,
29073,12032,,
29074,12032,,
29075,12032,,
29076,12032,,
29077,12032,,
29078,12032,,
29079,12032,,
29080,12032,,
29081,12032,,
29082,12032,,
29083,12032,,
29084,12032,,
29085,12032,,
29086,12032,,
29087,12032,,
29088,12032,,
29089,12032,,
29090,12032,,
29091,12032,,
29092,12032,,
29093,12032,,
29094,12032,,
29095,12032,,
29096,12032,,
29097,12032,,
29098,12032,,
29099,12032,,
29100,12032,,
29101,12032,,
29102,12032,,
29103,12032,,
29104,12032,,
29105,12032,,
29106,12032,,
29107,12032,,
29108,12032,,
29109,12032,,
29110,12032,,
29111,12032,,
29112,12032,,
29113,12032,,
29114,12032,,
29115,12032,,
29116,12032,,
29117,12032,,
29118,12032,,
29119,12032,,
29120,12032,,
29121,12032,,
29122,12032,,
29123,12032,,
29124,12032,,
29125,12032,,
29126,12032,,
29127,12032,,
29128,12032,,
29129,12032,,
29130,12032,,
29131,12032,,
29132,12032,,
29133,12032,,
29134,12032,,
29135,12032,,
29136,12032,,
29137,12032,,
29138,12032,,
29139,12032,,
29140,12032,,
29141,12032,,
29142,12032,,
29143,12032,,
29144,12032,,
29145,12032,,
29146,12032,,
29147,12032,,
29148,12032,,
29149,12032,,
29150,12032,,
29151,12032,,
29152,12032,,
29153,12032,,
29154,12032,,
29155,12032,,
29156,12032,,
29157,12032,,
29158,12032,,
29159,12032,,
29160,12032,,
29161,12032,,
29162,12032,,
29163,12032,,
29164,12032,,
29165,12032,,
29166,12032,,
29167,12032,,
29168,12032,,
29169,12032,,
29170,12032,,
29171,12032,,
29172,12032,,
29173,12032,,
29174,12032,,
29175,12032,,
29176,12032,,
29177,12032,,
29178,12032,,
29179,12032,,
29180,12032,,
29181,12032,,
29182,12032,,
29183,12032,,
29184,12032,,
29185,12032,,
29186,12032,,
29187,12032,,
29188,12032,,
29189,12032,,
29190,12032,,
29191,12032,,
29192,12032,,
29193,12032,,
29194,12032,,
29195,12032,,
29196,12032,,
29197,12032,,
29198,12032,,
29199,12032,,
29200,12032,,
29201,12032,,
29202,12032,,
29203,12032,,
29204,12032,,
29205,12032,,
29206,12032,,
29207,12032,,
29208,12032,,
29209,12032,,
29210,12032,,
29211,12032,,
29212,12032,,
29213,12032,,
29214,12032,,
29215,12032,,
29216,12032,,
29217,12032,,
29218,12032,,
29219,12032,,
29220,12032,,
29221,12032,,
29222,12032,,
29223,12032,,
29224,12032,,
29225,12032,,
29226,12032,,
29227,12032,,
29228,12032,,
29229,12032,,
29230,12032,,
29231,12032,,
29232,12032,,
29233,12032,,
29234,12032,,
29235,12032,,
29236,12032,,
29237,12032,,
29238,12032,,
29239,12032,,
29240,12032,,
29241,12032,,
29242,12032,,
29243,12032,,
29244,12032,,
29245,12032,,
29246,12032,,
29247,12032,,
29248,12032,,
29249,12032,,
29250,12032,,
29251,12032,,
29252,12032,,
29253,12032,,
29254,12032,,
29255,12032,,
29256,12032,,
29257,12032,,
29258,12032,,
29259,12032,,
29260,12032,,
29261,12032,,
29262,12032,,
29263,12032,,
29264,12032,,
29265,12032,,
29266,12032,,
29267,12032,,
29268,12032,,
29269,12032,,
29270,12032,,
29271,12032,,
29272,12032,,
29273,12032,,
29274,12032,,
29275,12032,,
29276,12032,,
29277,12032,,
29278,12032,,
29279,12032,,
29280,12032,,
29281,12032,,
29282,12032,,
29283,12032,,
29284,12032,,
29285,12032,,
29286,12032,,
29287,12032,,
29288,12032,,
29289,12032,,
29290,12032,,
29291,12032,,
29292,12032,,
29293,12032,,
29294,12032,,
29295,12032,,
29296,12032,,
29297,12032,,
29298,12032,,
29299,12032,,
29300,12032,,
29301,12032,,
29302,12032,,
29303,12032,,
29304,12032,,
29305,12032,,
29306,12032,,
29307,12032,,
29308,12032,,
29309,12032,,
29310,12032,,
29311,12032,,
29312,12032,,
29313,12032,,
29314,12032,,
29315,12032,,
29316,12032,,
29317,12032,,
29318,12032,,
29319,12032,,
29320,12032,,
29321,12032,,
29322,12032,,
29323,12032,,
29324,12032,,
29325,12032,,
29326,12032,,
29327,12032,,
29328,12032,,
29329,12032,,
29330,12032,,
29331,12032,,
29332,12032,,
29333,12032,,
29334,12032,,
29335,12032,,
29336,12032,,
29337,12032,,
29338,12032,,
29339,12032,,
29340,12032,,
29341,12032,,
29342,12032,,
29343,12032,,
29344,12032,,
29345,12032,,
29346,12032,,
29347,12032,,
29348,12032,,
29349,12032,,
29350,12032,,
29351,12032,,
29352,12032,,
29353,12032,,
29354,12032,,
29355,12032,,
29356,12032,,
29357,12032,,
29358,12032,,
29359,12032,,
29360,12032,,
29361,12032,,
29362,12032,,
29363,12032,,
